ID,Product_Name,UPC_Code,Department_Name,Department_Code,Category,Display_Price,Price_Numeric,Age_Restricted,Age_Restricted_Boolean,Stock_Status,Search_Terms,Tax_Rate,Total Price After Tax
70662030035.0,CUP-O-NDL CHKN 12/2.5OZ,070662030035,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,cup o ndl chkn 12 2 5oz,0.0,2.49
70662087206.0,CHOW MEIN TERIYAKI,070662087206,Home & Kitchen,32,Home,$3.21 ,3.21,No,False,In Stock,chow mein teriyaki,8.625,3.49
70662087213.0,NISSIN CHICKEN CHOW MEIN 4OZ/8CT,070662087213,Food & Grocery,24,Grocery,$3.99 ,3.99,No,False,In Stock,nissin chicken chow mein 4oz 8ct,0.0,3.99
70662087237.0,CHOW MEIN TERIYAKI BEEF,070662087237,Home & Kitchen,32,Home,$3.21 ,3.21,No,False,In Stock,chow mein teriyaki beef,8.625,3.49
70662087299.0,NISSAN CHOWMEIN TERIYAKI,070662087299,Home & Kitchen,32,Home,$1.99 ,1.99,No,False,In Stock,nissan chowmein teriyaki,0.0,1.99
70662095027.0,FIRE WORK HOT,070662095027,Food & Grocery,24,Grocery,$3.99 ,3.99,No,False,In Stock,fire work hot,0.0,3.99
70662096314.0,HOT&SPICY CHICKEN,070662096314,Home & Kitchen,32,Home,$1.99 ,1.99,No,False,In Stock,hot spicy chicken,0.0,1.99
70662096321.0,HOT&SPICY SHRIMP,070662096321,Home & Kitchen,32,Home,$1.99 ,1.99,No,False,In Stock,hot spicy shrimp,0.0,1.99
70662096338.0,HOT&SPICY FIERY,070662096338,Home & Kitchen,32,Home,$1.99 ,1.99,No,False,In Stock,hot spicy fiery,0.0,1.99
70847000037.0,MONSTER ENERGY ABS ZERO,070847000037,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster energy abs zero,8.625,3.57
70847000037.0,2 / MONSTER ENERGY ABS ZERO,070847000037,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster energy abs zero,8.625,6.51
70847003229.0,MONSTER REHAB LEM 16Oz,070847003229,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster rehab lem 16oz,8.625,3.57
70847003229.0,2 / MONSTER REHAB LEM 16Oz,070847003229,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster rehab lem 16oz,8.625,6.51
70847012474.0,MONSTER ENERGY ULTRA ZERO 16Oz,070847012474,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster energy ultra zero 16oz,8.625,3.57
70847012474.0,2 / MONSTER ENERGY ULTRA ZERO 16Oz,070847012474,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster energy ultra zero 16oz,8.625,6.51
70847016205.0,MONSTER ENERGY ULTRA BLUE 16Oz,070847016205,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster energy ultra blue 16oz,8.625,3.57
70847016205.0,2 / MONSTER ENERGY ULTRA BLUE 16Oz,070847016205,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster energy ultra blue 16oz,8.625,6.51
70847017554.0,MONSTER ULTRA RED 16Oz,070847017554,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra red 16oz,8.625,3.57
70847017707.0,MONSTER ENERGY ZERO 24Oz,070847017707,Beverages & Drinks,25,Drinks,$5.50 ,5.5,No,False,In Stock,monster energy zero 24oz,8.625,5.97
70847020905.0,MONSTER ULTRA SUNRISE 16Oz,070847020905,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra sunrise 16oz,8.625,3.57
70847020905.0,2 / MONSTER ULTRA SUNRISE 16Oz,070847020905,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra sunrise 16oz,8.625,6.51
70847021520.0,MONSTER REHAB PEACH 16Oz CN,070847021520,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster rehab peach 16oz cn,8.625,3.57
70847021520.0,2 / MONSTER REHAB PEACH 16Oz CN,070847021520,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster rehab peach 16oz cn,8.625,6.51
70847022909.0,MONSTER PIPELINE PUNCH 16Oz,070847022909,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster pipeline punch 16oz,8.625,3.57
70847022909.0,2 / MONSTER PIPELINE PUNCH 16Oz,070847022909,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster pipeline punch 16oz,8.625,6.51
70847027324.0,MONSTER ULTRA VIOLET 16Oz,070847027324,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra violet 16oz,8.625,3.57
70847027324.0,2 / MONSTER ULTRA VIOLET 16Oz,070847027324,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra violet 16oz,8.625,6.51
70847028147.0,MONSTER AUSSIE LEM 16Oz,070847028147,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster aussie lem 16oz,8.625,3.57
70847028147.0,2 / MONSTER AUSSIE LEM 16Oz,070847028147,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster aussie lem 16oz,8.625,6.51
70847029014.0,MONSTER MANGO LOCO 16Oz,070847029014,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster mango loco 16oz,8.625,3.57
70847029014.0,2 / MONSTER MANGO LOCO 16Oz,070847029014,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster mango loco 16oz,8.625,6.51
70847029427.0,MONSTER ULTRA PEACH 16Oz,070847029427,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra peach 16oz,8.625,3.57
70847029427.0,2 / MONSTER ULTRA PEACH 16Oz,070847029427,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra peach 16oz,8.625,6.51
70847031918.0,MONSTER PACIFIC PUNCH 16Oz,070847031918,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster pacific punch 16oz,8.625,3.57
70847031918.0,2 / MONSTER PACIFIC PUNCH 16Oz,070847031918,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster pacific punch 16oz,8.625,6.51
70847033080.0,MONSTER ULTRA PARADISE 16Oz,070847033080,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra paradise 16oz,8.625,3.57
70847034629.0,MONSTER ULTRA FIESTA 16Oz,070847034629,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra fiesta 16oz,8.625,3.57
70847034629.0,2 / MONSTER ULTRA FIESTA 16Oz,070847034629,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra fiesta 16oz,8.625,6.51
70847034643.0,MONSTER ULTRA ROSE 16Oz,070847034643,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra rose 16oz,8.625,3.57
70847034643.0,2 / MONSTER ULTRA ROSE 16Oz,070847034643,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra rose 16oz,8.625,6.51
70847036920.0,MONSTER PAPILLON 16Oz CN,070847036920,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster papillon 16oz cn,8.625,3.57
70847036920.0,2 / MONSTER PAPILLON 16Oz CN,070847036920,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster papillon 16oz cn,8.625,6.51
70847036944.0,MONSTER ENERGY KHAOTIC,070847036944,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster energy khaotic,8.625,3.57
70847036944.0,2 / MONSTER ENERGY KHAOTIC,070847036944,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster energy khaotic,8.625,6.51
70847037804.0,MONSTER ZERO SUGAR GOLD 16Oz,070847037804,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster zero sugar gold 16oz,8.625,3.57
70847037828.0,MONSTER TAURINE 16Oz,070847037828,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster taurine 16oz,8.625,3.57
70847037828.0,2 / MONSTER TAURINE 16Oz,070847037828,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster taurine 16oz,8.625,6.51
70847037989.0,MONSTER ULTRA WATERMELON 16Oz CN,070847037989,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra watermelon 16oz cn,8.625,3.57
70847037989.0,2 / MONSTER ULTRA WATERMELON 16Oz CN,070847037989,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra watermelon 16oz cn,8.625,6.51
70847038306.0,MONSTER ENERGY TAU WATERMELON 16Oz,070847038306,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster energy tau watermelon 16oz,8.625,3.57
70847038306.0,2 / MONSTER ENERGY TAU WATERMELON 16Oz,070847038306,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster energy tau watermelon 16oz,8.625,6.51
70847038436.0,MONSTER REHAB STRWB LEM,070847038436,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster rehab strwb lem,8.625,3.57
70847038436.0,2 / MONSTER REHAB STRWB LEM,070847038436,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster rehab strwb lem,8.625,6.51
70847039136.0,MONSTER SWEET BLACK COFFEE 16Oz,070847039136,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster sweet black coffee 16oz,8.625,3.79
70847811169.0,MONSTER GREEN 16Oz,070847811169,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster green 16oz,8.625,3.57
70847811169.0,2 / MONSTER GREEN 16Oz,070847811169,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster green 16oz,8.625,6.51
70847811244.0,MONSTER GREEN 24Oz CN,070847811244,Beverages & Drinks,25,Drinks,$5.50 ,5.5,No,False,In Stock,monster green 24oz cn,8.625,5.97
70847811268.0,MONSTER LO CARB 16Oz,070847811268,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster lo carb 16oz,8.625,3.57
70847811268.0,2 / MONSTER LO CARB 16Oz,070847811268,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster lo carb 16oz,8.625,6.51
70847811701.0,MONSTER ASSAULT 16Oz,070847811701,Beverages & Drinks,25,Drinks,$3.21 ,3.21,No,False,In Stock,monster assault 16oz,8.625,3.49
70847812517.0,MONSTER JAVA IRISH CREME,070847812517,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster java irish creme,8.625,3.79
70847812609.0,MONSTER NEAN BEAN 16Oz,070847812609,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster nean bean 16oz,8.625,3.79
70847812715.0,MONSTER LOCA MOCA 16Oz,070847812715,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster loca moca 16oz,8.625,3.79
70847891857.0,MONSTER STRAWBERY 16Oz CN,070847891857,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster strawbery 16oz cn,8.625,3.57
70847891857.0,2 / MONSTER STRAWBERY 16Oz CN,070847891857,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster strawbery 16oz cn,8.625,6.51
70847891994.0,MONSTER LATTE 16Oz,070847891994,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster latte 16oz,8.625,3.79
70847892519.0,MONSTER ZERO WHITE 19Oz,070847892519,Beverages & Drinks,25,Drinks,$5.06 ,5.06,No,False,In Stock,monster zero white 19oz,8.625,5.5
70847896159.0,MONSTER RIO PUNCH 16Oz,070847896159,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster rio punch 16oz,8.625,3.57
70847896159.0,2 / MONSTER RIO PUNCH 16Oz,070847896159,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster rio punch 16oz,8.625,6.51
70847896180.0,MONSTER FANTASY ZERO RUBY 16Oz,070847896180,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster fantasy zero ruby 16oz,8.625,3.57
70847896180.0,2 / MONSTER FANTASY ZERO RUBY 16Oz,070847896180,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster fantasy zero ruby 16oz,8.625,6.51
70847896210.0,MONSTER ZERO RUBY RED 12Oz,070847896210,Beverages & Drinks,25,Drinks,$3.21 ,3.21,No,False,In Stock,monster zero ruby red 12oz,8.625,3.49
70847896210.0,2 / MONSTER ZERO RUBY RED 12Oz,070847896210,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster zero ruby red 12oz,8.625,6.51
70847896678.0,MONSTER REHAB GREEN TEA  16Oz,070847896678,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster rehab green tea 16oz,8.625,3.57
70847896678.0,2 / MONSTER REHAB GREEN TEA  16Oz,070847896678,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster rehab green tea 16oz,8.625,6.51
70847898146.0,MONSTER GUAVA ZERO 16Oz,070847898146,Beverages & Drinks,25,Drinks,$3.21 ,3.21,No,False,In Stock,monster guava zero 16oz,8.625,3.49
70847898146.0,2 / MONSTER GUAVA ZERO 16Oz,070847898146,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster guava zero 16oz,8.625,6.51
70847898245.0,MONSTER ULTRA HAWAIN 16Oz,070847898245,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,monster ultra hawain 16oz,8.625,3.57
70847898245.0,2 / MONSTER ULTRA HAWAIN 16Oz,070847898245,Beverages & Drinks,25,Drinks,$5.99 ,5.99,No,False,In Stock,2 monster ultra hawain 16oz,8.625,6.51
70847898320.0,MONSTER VIKING BERRY 16Oz,070847898320,Beverages & Drinks,25,Drinks,$3.21 ,3.21,No,False,In Stock,monster viking berry 16oz,8.625,3.49
70847898405.0,MONSTER KILLER BREW MEAN BEAN 16Oz,070847898405,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster killer brew mean bean 16oz,8.625,3.79
70847898436.0,MONSTER KILLER BREW LOCA MOCA 16Oz,070847898436,Beverages & Drinks,25,Drinks,$3.49 ,3.49,No,False,In Stock,monster killer brew loca moca 16oz,8.625,3.79
70881533041.0,BRILLO SOAP PAD 4CT,070881533041,Home & Kitchen,32,Home,$1.99 ,1.99,No,False,In Stock,brillo soap pad 4ct,8.625,2.16
70897013315.0,FOSTER LAGER 24OZ CN,070897013315,Health & Beauty,21,Beauty,$4.49 ,4.49,No,False,In Stock,foster lager 24oz cn,8.625,4.88
70897013315.0,2 / FOSTER LAGER 24OZ CN,070897013315,Health & Beauty,21,Beauty,$7.99 ,7.99,No,False,In Stock,2 foster lager 24oz cn,8.625,8.68
70897183315.0,FOSTER PREMIUM 24OZ CN,070897183315,Health & Beauty,21,Beauty,$4.49 ,4.49,No,False,In Stock,foster premium 24oz cn,8.625,4.88
70897183315.0,2 / FOSTER PREMIUM 24OZ CN,070897183315,Health & Beauty,21,Beauty,$7.99 ,7.99,No,False,In Stock,2 foster premium 24oz cn,8.625,8.68
70953704508.0,DUCHESS GLAZED HONEY BUN 9/5OZ,070953704508,Household Items,5,Household,$2.99 ,2.99,No,False,In Stock,duchess glazed honey bun 9 5oz,0.0,2.99
70953780007.0,DUCHESS CINNAMON ROLL 12/4OZ,070953780007,Household Items,5,Household,$2.99 ,2.99,No,False,In Stock,duchess cinnamon roll 12 4oz,0.0,2.99
70953891031.0,DUCHESS SUGAR PWDR DONUT 12/6CT,070953891031,Household Items,5,Household,$2.99 ,2.99,No,False,In Stock,duchess sugar pwdr donut 12 6ct,0.0,2.99
70953891055.0,DUCHESS CHOC FRSTD DONUT 12/6CT,070953891055,Household Items,5,Household,$2.99 ,2.99,No,False,In Stock,duchess choc frstd donut 12 6ct,0.0,2.99
70953891079.0,DUCHESS CRUNCH DONUT 12/6CT,070953891079,Household Items,5,Household,$2.99 ,2.99,No,False,In Stock,duchess crunch donut 12 6ct,0.0,2.99
70970400094.0,MIKES & ILKE SMALL,070970400094,Candy & Snacks,18,Snacks,$1.84 ,1.84,No,False,In Stock,mikes ilke small,8.625,2.0
70970471254.0,MIKE & IKE ORIGINAL 5OZ BOX 12CT,070970471254,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,mike ike original 5oz box 12ct,8.625,3.25
70970472589.0,MIKE & IKE MEGA MIX 5OZ PEG BAG,070970472589,Candy & Snacks,18,Snacks,$3.21 ,3.21,No,False,In Stock,mike ike mega mix 5oz peg bag,8.625,3.49
70970472596.0,MIKE AND IKE ORIG 5OZ PEG,070970472596,Candy & Snacks,18,Snacks,$3.21 ,3.21,No,False,In Stock,mike and ike orig 5oz peg,8.625,3.49
70970473562.0,MIKE & IKE MEGA MIX 5OZ BOX 12CT,070970473562,Candy & Snacks,18,Snacks,$3.21 ,3.21,No,False,In Stock,mike ike mega mix 5oz box 12ct,8.625,3.49
70970475443.0,MIKE & IKE BERRY BLST PP 3/$.99 24CT,070970475443,Candy & Snacks,18,Snacks,$0.49 ,0.49,No,False,In Stock,mike ike berry blst pp 3 99 24ct,0.0,0.49
70970913129.0,PEANUT CHEWS,070970913129,Candy & Snacks,18,Snacks,$2.49 ,2.49,No,False,In Stock,peanut chews,8.625,2.7
71026112756.0,PLANTIN CHIPS ORIGINAL 2.5Oz,071026112756,Automotive,9,Auto,$2.75 ,2.75,No,False,In Stock,plantin chips original 2 5oz,0.0,2.75
71038000478.0,CHOCK MEDIUM,071038000478,Home & Kitchen,32,Home,$9.99 ,9.99,No,False,In Stock,chock medium,8.625,10.85
71146000148.0,CALBEE SHRIMP CHIPS ORIG 4OZ 12CT,071146000148,Food & Grocery,24,Grocery,$3.99 ,3.99,No,False,In Stock,calbee shrimp chips orig 4oz 12ct,0.0,3.99
71153002036.0,BRAKE FLUID,071153002036,Baby & Kids,17,Baby,$5.99 ,5.99,No,False,In Stock,brake fluid,8.625,6.51
71153660465.0,STP POWER STEERING,071153660465,Baby & Kids,17,Baby,$8.99 ,8.99,No,False,In Stock,stp power steering,8.625,9.77
71153785687.0,STP COMPLETE FUEL SYS CLNR 5.25OZ,071153785687,Baby & Kids,17,Baby,$10.99 ,10.99,No,False,In Stock,stp complete fuel sys clnr 5 25oz,8.625,11.94
71153785717.0,STP FUEL INJ CLEANER 5.25OZ,071153785717,Baby & Kids,17,Baby,$6.99 ,6.99,No,False,In Stock,stp fuel inj cleaner 5 25oz,8.625,7.59
71153785724.0,STP WATER REMOVER ALL SEASON 5.25OZ,071153785724,Baby & Kids,17,Baby,$6.99 ,6.99,No,False,In Stock,stp water remover all season 5 25oz,8.625,7.59
71153785731.0,STP GAS TREATMENT,071153785731,Baby & Kids,17,Baby,$6.99 ,6.99,No,False,In Stock,stp gas treatment,8.625,7.59
71153785748.0,STP OCTANE BOOSTER 5.25OZ,071153785748,Baby & Kids,17,Baby,$8.99 ,8.99,No,False,In Stock,stp octane booster 5 25oz,8.625,9.77
71153785755.0,STP FUEL INJECTOR,071153785755,Baby & Kids,17,Baby,$8.99 ,8.99,No,False,In Stock,stp fuel injector,8.625,9.77
71153785991.0,STP FUEL INJECTOR,071153785991,Baby & Kids,17,Baby,$10.99 ,10.99,No,False,In Stock,stp fuel injector,8.625,11.94
71159000197.0,CORN NUTS RANCH 18CT,071159000197,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,corn nuts ranch 18ct,0.0,1.99
71159001231.0,CORN NUTS JALAPENO 4OZ,071159001231,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts jalapeno 4oz,0.0,2.49
71159001330.0,CORN NUTS ORIGINAL 18CT,071159001330,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,corn nuts original 18ct,0.0,1.99
71159001347.0,CORN NUTS BBQ 18CT,071159001347,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,corn nuts bbq 18ct,0.0,1.99
71159001521.0,CORN NUTS NACHO CHEESE 4OZ,071159001521,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts nacho cheese 4oz,0.0,2.49
71159073115.0,CORN NUTS RANCH 4OZ,071159073115,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts ranch 4oz,0.0,2.49
71159078196.0,CORN NUTS ORIGINAL 4OZ,071159078196,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts original 4oz,0.0,2.49
71159289912.0,CORN NUTS MEXI STREET CORN 4OZ,071159289912,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts mexi street corn 4oz,0.0,2.49
71159345250.0,CORN NUTS LOADED TACO 4OZ,071159345250,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts loaded taco 4oz,0.0,2.49
71159354528.0,CORN NUTS KICKIN' DILL 4OZ,071159354528,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,corn nuts kickin dill 4oz,0.0,2.49
71300000083.0,RONZ SPAG #8 16OZ,071300000083,Home & Kitchen,32,Home,$3.99 ,3.99,No,False,In Stock,ronz spag 8 16oz,8.625,4.33
71300000274.0,RONZ RIGATONI #27 16OZ,071300000274,Home & Kitchen,32,Home,$4.99 ,4.99,No,False,In Stock,ronz rigatoni 27 16oz,0.0,4.99
71421000719.0,SPICY CHICKEN,071421000719,Office Supplies,31,General,$5.99 ,5.99,No,False,In Stock,spicy chicken,0.0,5.99
71421114447.0,FRIED CHICKEN,071421114447,Office Supplies,31,General,$5.99 ,5.99,No,False,In Stock,fried chicken,0.0,5.99
71421579840.0,CHEESE BURGER,071421579840,Office Supplies,31,General,$5.99 ,5.99,No,False,In Stock,cheese burger,0.0,5.99
71610202658.0,5X RUSSIAN BLACK,071610202658,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,5x russian black,8.625,10.85
71610202856.0,BACKWOODS WILD RUM 5PK CIGAR,071610202856,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwoods wild rum 5pk cigar,8.625,10.85
71610203006.0,3X RUSSIAN,071610203006,Tobacco Accessories,26,Tobacco,$5.99 ,5.99,Yes,True,In Stock,3x russian,8.625,6.51
71610203099.0,5'S BACKWOOD BANANA,071610203099,Tobacco Accessories,26,Tobacco,$12.99 ,12.99,Yes,True,In Stock,5 s backwood banana,8.625,14.11
71610203358.0,BACKWOOD VANILLA 5PK 8CT,071610203358,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood vanilla 5pk 8ct,8.625,10.85
71610203396.0,BACKWOOD SELECT 3PK GUATEMALA 10CT,071610203396,Tobacco Accessories,26,Tobacco,$7.99 ,7.99,Yes,True,In Stock,backwood select 3pk guatemala 10ct,8.625,8.68
71610203402.0,BACKWOOD SELECT 3PK CONN SPCL 10CT,071610203402,Tobacco Accessories,26,Tobacco,$7.99 ,7.99,Yes,True,In Stock,backwood select 3pk conn spcl 10ct,8.625,8.68
71610203532.0,BACKWOOD GRAPE 5PK 8CT,071610203532,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood grape 5pk 8ct,8.625,10.85
71610203808.0,BACKWOOD SELECT 3PK PENN PRIMO 10CT,071610203808,Tobacco Accessories,26,Tobacco,$7.99 ,7.99,Yes,True,In Stock,backwood select 3pk penn primo 10ct,8.625,8.68
71610211698.0,BACKWOODS SMOKED CARAMEL 5PK,071610211698,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwoods smoked caramel 5pk,8.625,10.85
71610212169.0,BACKWOODS BANANA FOSTER,071610212169,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwoods banana foster,8.625,10.85
71610301832.0,BACKWOOD HONEY 8/5'PK,071610301832,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood honey 8 5 pk,8.625,10.85
71610301863.0,BACKWOOD HONEY/BRY 8/5'PK,071610301863,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood honey bry 8 5 pk,8.625,10.85
71610301894.0,BACKWOOD ORIGINAL 8/5'PK,071610301894,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood original 8 5 pk,8.625,10.85
71610301924.0,BACKWOOD SWEET 8/5'PK,071610301924,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood sweet 8 5 pk,8.625,10.85
71610301955.0,BACKWOOD ORIGINAL SINGLES 24',071610301955,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,backwood original singles 24,8.625,2.5
71610301986.0,BACKWOODS SWEET,071610301986,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,backwoods sweet,8.625,2.5
71610302037.0,BACKWOOD HONEYBRY.SINGLES 24',071610302037,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,backwood honeybry singles 24,8.625,2.5
71610302266.0,BACKWOOD HONEY BOURBON 8/5'PK,071610302266,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood honey bourbon 8 5 pk,8.625,10.85
71610302723.0,5'S DARK STUD,071610302723,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,5 s dark stud,8.625,10.85
71610302792.0,BACKWOOD RUSSIAN CREAM 8/5',071610302792,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood russian cream 8 5,8.625,10.85
71610303065.0,BACKWOOD RUSSIAN CREAM SINGLE 24',071610303065,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,backwood russian cream single 24,8.625,2.5
71610499072.0,DUTCH MASTER PALMA,071610499072,Tobacco Accessories,26,Tobacco,$2.76 ,2.76,Yes,True,In Stock,dutch master palma,8.625,3.0
71610499331.0,D/MAST FOIL PALMA 20/2',071610499331,Tobacco Accessories,26,Tobacco,$5.99 ,5.99,Yes,True,In Stock,d mast foil palma 20 2,8.625,6.51
71610499492.0,DUTCH MASTERS PALMA,071610499492,Tobacco Accessories,26,Tobacco,$3.49 ,3.49,Yes,True,In Stock,dutch masters palma,8.625,3.79
71610500211.0,D/MAST.COLL.PALMA 5/4'S PK.,071610500211,Tobacco Accessories,26,Tobacco,$10.99 ,10.99,Yes,True,In Stock,d mast coll palma 5 4 s pk,8.625,11.94
71610500372.0,D/MAST.CORONA REGULAR 5/4'S PK,071610500372,Tobacco Accessories,26,Tobacco,$10.99 ,10.99,Yes,True,In Stock,d mast corona regular 5 4 s pk,8.625,11.94
71610503786.0,DUTCH MASTERS GRAPE,071610503786,Tobacco Accessories,26,Tobacco,$9.42 ,9.42,Yes,True,In Stock,dutch masters grape,8.625,10.23
71610824423.0,CRYSTAL,071610824423,Tobacco Accessories,26,Tobacco,$29.99 ,29.99,Yes,True,In Stock,crystal,8.625,32.58
